cron_datetime,npc_kills,pod_kills,ship_jumps,ship_kills
2017-12-01 20:06:03.046959,532807,1028,202914,1393
2017-12-01 21:06:02.723490,512153,1053,213160,1651
2017-12-01 22:06:03.222784,487382,1083,224020,1919
2017-12-01 23:06:02.544080,452351,1086,219782,2056
2017-12-02 00:06:03.161670,415871,983,195709,1754
2017-12-02 01:06:03.153849,365616,784,164095,1415
2017-12-02 02:06:03.135495,331198,632,146449,1226
2017-12-02 03:06:02.746250,314481,540,142817,1076
2017-12-02 04:06:03.186731,326853,533,142231,1034
2017-12-02 05:06:02.601695,337106,541,141427,1021
2017-12-02 06:06:02.947330,357718,615,139936,1131
2017-12-02 07:06:02.696590,380945,589,137027,1037
2017-12-02 08:06:03.150608,407746,514,136403,876
2017-12-02 09:06:02.585817,468494,479,145509,828
2017-12-02 10:06:02.937825,520998,495,156686,866
2017-12-02 11:06:02.931388,498113,547,164812,960
2017-12-02 12:06:02.900461,352771,415,130773,744
2017-12-02 13:06:02.353602,444403,416,132671,755
2017-12-02 14:06:02.841917,652634,634,189211,1157
2017-12-02 15:06:02.381336,669884,753,204784,1415
2017-12-02 16:06:02.886213,656958,897,215896,1707
2017-12-02 17:06:02.500455,623433,1053,228862,1870
2017-12-02 18:06:02.895681,576137,1413,239462,1962
2017-12-02 19:06:02.342945,546284,1332,239976,1897
2017-12-02 20:06:02.812781,535017,1037,242270,1817
2017-12-02 21:06:03.371199,530152,1256,249866,2015
2017-12-02 22:06:03.007563,511763,1272,246026,2075
2017-12-02 23:06:02.582089,478995,1229,239771,2045
2017-12-03 00:06:03.094187,418241,1056,214795,1731
2017-12-03 01:06:02.710192,356099,734,179414,1294
2017-12-03 02:06:03.205920,328611,702,161508,1299
2017-12-03 03:06:02.621740,327049,718,151876,1296
2017-12-03 04:06:03.088988,330619,645,148913,1132
2017-12-03 05:06:02.448561,342697,644,148559,1185
2017-12-03 06:06:03.009484,359750,708,144806,1225
2017-12-03 07:06:03.285488,386241,685,145499,1086
2017-12-03 08:06:02.851143,432494,626,148430,1048
2017-12-03 09:06:02.379181,511006,609,153843,1122
2017-12-03 10:06:02.918456,585969,552,165664,1106
2017-12-03 11:06:02.927916,575724,575,175669,1017
2017-12-03 12:06:03.090483,263772,327,98702,511
2017-12-03 13:06:02.688551,116410,138,36671,232
2017-12-03 14:06:03.168302,493654,469,132517,851
2017-12-03 15:06:02.599103,759624,791,224839,1462
2017-12-03 16:06:03.075116,741193,957,240343,1836
2017-12-03 17:06:02.496508,680119,1167,248246,2053
2017-12-03 18:06:03.109365,624287,1253,252790,2067
2017-12-03 19:06:02.741291,566068,1234,252286,1829
2017-12-03 20:06:03.483993,564351,1341,258225,1974
2017-12-03 21:06:02.941030,555561,1379,260286,2274
2017-12-03 22:06:02.576717,498062,1285,249925,2268
2017-12-03 23:06:03.138950,427503,1027,223127,1913
2017-12-04 00:06:02.943385,364439,791,190079,1440
2017-12-04 01:06:02.609951,318212,666,161707,1134
2017-12-04 02:06:03.022675,294577,619,146993,1104
2017-12-04 03:06:02.347119,296312,538,135765,1027
2017-12-04 04:06:02.881585,317758,497,128790,932
2017-12-04 05:06:02.265750,326039,497,124379,918
2017-12-04 06:06:03.235470,333456,491,118763,851
2017-12-04 07:06:02.445629,350757,458,111200,746
2017-12-04 08:06:02.843354,376726,382,106060,601
2017-12-04 09:06:02.372088,411033,327,108719,530
2017-12-04 10:06:03.187179,448395,314,116053,538
2017-12-04 11:06:03.349657,403477,320,119903,546
2017-12-04 12:06:02.784174,309489,302,95815,474
2017-12-04 13:06:03.671147,406916,361,99344,598
2017-12-04 14:06:03.079216,404323,364,131779,597
2017-12-04 15:06:02.454818,545088,460,148388,789
2017-12-04 16:06:02.944962,569292,495,161224,817
2017-12-04 17:06:02.554394,566203,562,173197,902
2017-12-04 18:06:03.142871,559917,704,188881,1050
2017-12-04 19:06:02.731740,544508,859,213181,1220
2017-12-04 20:06:03.323826,498904,948,225848,1292
2017-12-04 21:06:02.812594,482583,911,238476,1395
2017-12-04 22:06:03.246750,462958,1557,240491,1849
2017-12-04 23:06:02.779608,433632,1615,208178,1929
2017-12-05 00:06:03.353910,388570,927,171470,1471
2017-12-05 01:06:02.840655,343222,685,147412,1202
2017-12-05 02:06:05.571338,310367,628,134944,1093
2017-12-05 03:06:03.034990,302673,605,131687,1019
2017-12-05 04:06:02.375782,296962,586,130562,1032
2017-12-05 05:06:02.856306,300606,562,126075,1073
2017-12-05 06:06:02.190670,305740,512,121374,972
2017-12-05 07:06:02.988336,319176,460,113187,827
2017-12-05 08:06:02.716446,336352,382,108607,623
2017-12-05 09:06:02.984666,366249,343,108466,556
2017-12-05 10:06:02.539007,407473,333,112308,599
2017-12-05 11:06:02.537236,448743,341,118509,622
2017-12-05 12:06:03.020233,368094,309,86680,579
2017-12-05 13:06:02.484934,397702,231,95269,441
2017-12-05 14:06:02.963928,736955,303,153575,556
2017-12-05 15:06:02.550521,1004346,447,186021,851
2017-12-05 16:06:02.404183,1076186,507,204085,963
2017-12-05 17:06:02.920090,1114726,598,216150,1100
2017-12-05 18:06:02.635951,1151897,687,232178,1218
2017-12-05 19:06:03.233886,1161219,693,252408,1309
2017-12-05 20:06:02.828158,1173547,807,268231,1436
2017-12-05 21:06:02.514618,1152089,1073,276787,1730
2017-12-05 22:06:03.195281,1104270,1129,268639,1890
2017-12-05 23:06:02.824943,1040131,1033,242538,1876
2017-12-06 00:06:02.782597,941973,952,206776,1717
2017-12-06 01:06:02.495393,793990,692,180628,1240
2017-12-06 02:06:03.160216,712395,607,166809,1068
2017-12-06 03:06:02.823055,682468,563,157380,914
2017-12-06 04:06:02.457573,683563,509,155926,859
2017-12-06 05:06:02.946155,676043,539,153741,991
2017-12-06 06:06:14.039948,681649,505,146597,1002
2017-12-06 08:06:03.200783,765581,461,140938,914
2017-12-06 09:06:02.861274,799183,392,149348,731
2017-12-06 10:06:02.386845,840691,380,152986,633
2017-12-06 11:06:02.672248,897746,424,158744,709
2017-12-06 12:06:03.328421,753234,372,118461,644
2017-12-06 13:06:02.735594,659621,263,119905,482
2017-12-06 14:06:03.166800,922476,427,172084,685
2017-12-06 15:06:02.792493,1054942,585,186910,999
2017-12-06 16:06:02.475273,1078421,562,198406,1123
2017-12-06 17:06:03.050981,1091929,536,212495,1089
2017-12-06 18:06:02.628433,1107020,577,231848,1137
2017-12-06 19:06:03.181244,1116362,679,249087,1213
2017-12-06 20:06:02.826169,1101125,945,263387,1376
2017-12-06 21:06:07.515313,1087959,1092,274610,1595
2017-12-06 22:06:03.188850,1077653,1081,264516,1776
2017-12-06 23:06:02.848213,985611,1033,240953,1696
2017-12-07 00:06:02.467976,853063,862,209794,1431
2017-12-07 01:06:03.111027,759685,818,179633,1276
2017-12-07 02:06:02.622616,732055,694,164677,1051
2017-12-07 03:06:03.000918,729008,613,162953,1113
2017-12-07 04:06:02.943432,712976,642,164342,1330
2017-12-07 05:06:02.748126,704472,590,159711,1298
2017-12-07 06:06:08.479615,710546,559,151480,1182
2017-12-07 07:06:02.540671,727127,510,143642,1001
2017-12-07 08:06:03.354110,754012,386,139853,789
2017-12-07 09:06:02.786786,808058,354,137208,742
2017-12-07 10:06:02.288766,881924,377,142489,695
2017-12-07 11:06:02.291820,936831,389,153412,711
2017-12-07 12:06:02.926803,748227,371,113503,738
2017-12-07 13:06:02.737210,629878,261,112400,516
2017-12-07 14:06:03.242156,884865,344,163219,650
2017-12-07 15:06:02.887082,1023284,508,180763,1030
2017-12-07 16:06:02.479075,1052191,630,197444,1192
2017-12-07 17:06:03.115178,1078903,668,214467,1179
2017-12-07 18:06:02.800589,1068854,652,229916,1211
2017-12-07 19:06:02.549121,1092532,826,249583,1427
2017-12-07 20:06:03.170180,1113263,928,262122,1603
2017-12-07 21:06:02.786629,1111738,994,268141,1838
2017-12-07 22:06:03.402138,1055699,1102,264787,1979
2017-12-07 23:06:03.280830,963177,1079,245075,1899
2017-12-08 00:06:03.025715,881602,984,215214,1716
2017-12-08 01:06:02.775601,798803,801,186840,1357
2017-12-08 02:06:02.625803,737658,718,171800,1287
2017-12-08 03:06:03.462393,706269,706,165441,1265
2017-12-08 04:06:03.215991,700224,667,162578,1245
2017-12-08 05:06:02.836013,699710,648,157777,1243
2017-12-08 06:06:02.962509,719314,563,147179,1069
2017-12-08 07:06:03.462211,739341,464,142103,924
2017-12-08 08:06:03.121935,767439,398,141655,791
2017-12-08 09:06:02.721492,812785,397,145389,768
2017-12-08 10:06:03.314352,864002,390,155149,884
2017-12-08 11:06:02.592137,903268,402,161866,918
2017-12-08 12:06:02.763615,723147,339,129295,690
2017-12-08 13:06:02.529277,678904,342,136014,600
2017-12-08 14:06:03.235239,1022591,465,179491,886
2017-12-08 15:06:02.879048,1090386,612,200803,1134
2017-12-08 16:06:02.523607,1066643,741,214902,1315
2017-12-08 17:06:03.282457,1084895,806,225050,1464
2017-12-08 18:06:02.874262,1064014,791,233011,1466
2017-12-08 19:06:02.559022,1059689,749,243340,1427
2017-12-08 20:06:03.280860,1052173,861,259025,1646
2017-12-08 21:06:02.797849,1020609,1083,266252,2003
2017-12-08 22:06:02.353185,990195,1201,264295,2129
2017-12-08 23:06:03.018860,949097,1138,251796,2110
2017-12-09 00:06:02.650897,888348,1078,228773,1989
2017-12-09 01:06:03.290095,830425,927,202899,1656
2017-12-09 02:06:03.020419,778765,712,183378,1460
2017-12-09 03:06:07.767962,744182,638,176309,1446
2017-12-09 04:06:03.425853,748544,718,173953,1362
2017-12-09 05:06:03.085647,750770,682,174783,1197
2017-12-09 06:06:02.662365,763691,598,175414,1114
2017-12-09 07:06:02.543707,807134,593,175069,1059
2017-12-09 08:06:03.052456,855463,595,174475,1026
2017-12-09 09:06:02.735697,911896,552,175701,961
2017-12-09 10:06:03.360591,988099,504,183266,988
2017-12-09 11:06:02.552181,1047142,565,199344,1097
2017-12-09 12:06:02.429047,739131,489,152033,850
2017-12-09 13:06:03.013481,746802,548,158710,970
2017-12-09 14:06:02.706640,1147422,756,237753,1465
2017-12-09 15:06:03.276770,1220072,839,258851,1678
2017-12-09 16:06:03.019453,1217773,923,270997,1733
2017-12-09 17:06:02.725193,1191057,938,280465,1700
2017-12-09 18:06:02.394220,1150977,1006,290130,1811
2017-12-09 19:06:03.117967,1094852,1085,297777,2079
2017-12-09 20:06:02.777856,1064133,1217,308290,2528
2017-12-09 21:06:02.482555,1045742,1340,318903,2741
2017-12-09 22:06:03.170332,1036331,1409,315582,2830
2017-12-09 23:06:02.739300,1024840,1452,300721,2696
2017-12-10 00:06:03.418625,933374,1241,276620,2219
2017-12-10 01:06:03.163469,838464,1009,242706,1864
2017-12-10 02:06:03.070084,758843,799,212409,1553
2017-12-10 03:06:02.608040,739525,742,193512,1467
2017-12-10 04:06:03.283367,739961,823,189116,1509
2017-12-10 05:06:02.958240,746490,798,184018,1440
2017-12-10 06:06:02.600633,777372,762,177953,1396
2017-12-10 07:06:03.124832,826078,737,177254,1376
2017-12-10 08:06:02.633324,879884,692,182872,1229
2017-12-10 09:06:03.228285,939718,607,192777,1105
2017-12-10 10:06:02.939146,970618,545,206190,1091
2017-12-10 11:06:03.130942,997479,617,229859,1131
2017-12-10 12:06:03.429990,785096,474,186955,889
2017-12-10 13:06:03.077913,885332,513,181624,1008
2017-12-10 14:06:02.686661,1217550,811,247868,1543
2017-12-10 15:06:03.341090,1233333,986,275357,1965
2017-12-10 16:06:02.972908,1193024,1137,295135,2158
2017-12-10 17:06:02.715249,1158497,1104,308318,1992
2017-12-10 18:06:03.320794,1153463,1029,313098,2103
2017-12-10 19:06:02.951999,1115664,1053,315582,2164
2017-12-10 20:06:02.622146,1078598,1103,322291,2310
2017-12-10 21:06:03.226143,1054700,1257,325319,2683
2017-12-10 22:06:02.843215,1003967,1329,312617,2607
2017-12-10 23:06:02.419441,932579,1136,283846,2137
2017-12-11 00:06:03.096118,847990,948,247071,1721
2017-12-11 01:06:02.639095,763367,791,211045,1360
2017-12-11 02:06:03.269175,714902,710,184940,1209
2017-12-11 03:06:02.917631,710670,664,174387,1165
2017-12-11 04:06:02.539745,717370,611,168451,1190
2017-12-11 05:06:03.043164,717038,618,158733,1283
2017-12-11 06:06:03.780111,707687,558,154050,1134
2017-12-11 07:06:03.813138,724318,428,145655,871
2017-12-11 08:06:02.569026,755163,377,138125,755
2017-12-11 09:06:03.209407,813309,357,141161,708
2017-12-11 10:06:02.849436,876238,384,147786,767
2017-12-11 11:06:03.144469,872411,406,156721,784
2017-12-11 12:06:03.259192,671528,361,131970,670
2017-12-11 13:06:07.889399,765503,360,136084,727
2017-12-11 14:06:02.524835,1038640,447,181214,955
2017-12-11 15:06:03.104164,1103238,515,195564,1098
2017-12-11 16:06:02.808896,1139719,594,207389,1227
2017-12-11 17:06:02.418063,1159993,623,218505,1275
2017-12-11 18:06:03.157861,1154720,672,229784,1412
2017-12-11 19:06:02.785457,1143065,834,237314,1561
2017-12-11 20:06:02.527341,1108578,945,255998,1595
2017-12-11 21:06:03.479700,1092524,997,267280,1767
2017-12-11 22:06:03.121228,1049335,996,270433,1831
2017-12-11 23:06:02.752525,945642,891,248209,1608
2017-12-12 00:06:03.440936,866195,945,212171,1603
2017-12-12 01:06:03.276864,784487,929,185319,1498
2017-12-12 02:06:02.986456,730249,746,177228,1225
2017-12-12 03:06:03.106086,718736,606,172583,1101
2017-12-12 04:06:02.785413,716260,728,165634,1312
2017-12-12 05:06:03.407516,738614,773,163718,1339
2017-12-12 06:06:03.004385,747700,572,158923,1060
2017-12-12 07:06:03.020360,776108,514,146233,917
2017-12-12 08:06:02.702533,834386,467,138480,853
2017-12-12 09:06:03.381958,904204,417,137088,800
2017-12-12 10:06:03.015147,972218,477,144035,825
2017-12-12 12:06:02.803231,850397,407,118928,744
2017-12-12 13:06:02.617878,634604,279,111514,542
2017-12-12 14:06:03.227695,717242,466,150999,797
2017-12-12 15:06:02.738537,866615,705,168096,1161
2017-12-12 16:06:03.269232,903520,812,180867,1302
2017-12-12 17:06:02.834073,925799,715,191447,1213
2017-12-12 18:06:02.543790,937695,594,203269,1152
2017-12-12 19:06:03.121692,934278,796,224372,1378
2017-12-12 20:06:02.781199,907729,1012,241679,1586
2017-12-12 21:06:02.497691,880390,1259,251555,2086
2017-12-12 22:06:03.230947,835353,1312,254467,2293
2017-12-12 23:06:02.671917,771706,1059,226559,1908
2017-12-13 00:06:03.405764,665747,906,192973,1647
2017-12-13 01:06:03.010077,616451,924,167742,1448
2017-12-13 02:06:02.968575,577688,762,150456,1143
2017-12-13 03:06:02.593290,562357,620,147258,1103
2017-12-13 04:06:04.053691,557771,570,149548,1119
2017-12-13 05:06:02.634733,564015,540,146986,1051
2017-12-13 06:06:03.287644,558875,548,139052,923
2017-12-13 07:06:02.490401,563815,507,129446,835
2017-12-13 18:06:03.303936,903985,824,200021,1362
2017-12-13 19:06:03.335916,917051,917,217772,1464
2017-12-13 20:06:03.398915,917793,973,234397,1641
2017-12-13 21:06:03.483779,911942,937,246699,1789
2017-12-13 22:06:03.412149,877009,838,241609,1695
2017-12-13 23:06:03.382029,808462,833,221199,1579
2017-12-14 00:06:03.401177,712899,851,188210,1407
2017-12-14 01:06:03.323430,621711,713,162182,1244
2017-12-14 02:06:03.408489,565144,581,152395,1167
2017-12-14 03:06:03.339495,550723,562,150657,1132
2017-12-14 04:06:03.224488,563215,609,151453,1174
2017-12-14 05:06:03.021352,550889,636,143572,1196
2017-12-14 06:06:02.445572,560513,534,129877,1044
2017-12-14 07:06:02.431633,591627,403,121702,814
2017-12-14 08:06:03.021608,623476,388,119419,702
2017-12-14 09:06:02.651202,655132,377,121966,672
2017-12-14 10:06:03.132589,689194,345,128047,648
2017-12-14 11:06:03.269037,722393,399,135545,678
2017-12-14 12:06:02.508623,560509,365,109335,593
2017-12-14 13:06:03.096886,518058,317,111228,629
2017-12-14 14:06:02.788391,735725,411,151310,814
2017-12-14 15:06:02.765994,844184,471,169701,880
2017-12-14 16:06:03.390766,885637,487,178845,907
2017-12-14 17:06:02.976417,904614,513,184412,915
2017-12-14 18:06:02.503054,885691,674,199077,1148
2017-12-14 19:06:02.966224,886876,722,216771,1320
2017-12-14 20:06:02.543846,885507,768,236122,1353
2017-12-14 21:06:03.078952,852142,917,247075,1541
2017-12-14 22:06:02.628030,820565,991,239470,1748
2017-12-14 23:06:03.054960,765041,939,215639,1817
2017-12-15 00:06:02.549698,670582,831,187048,1603
2017-12-15 01:06:03.162125,588892,695,165811,1228
2017-12-15 02:06:02.713693,533416,585,151460,1051
2017-12-15 03:06:03.234880,528760,570,147224,1006
2017-12-15 04:06:02.606662,535462,517,145122,959
2017-12-15 05:06:02.959757,539720,520,141934,978
2017-12-15 06:07:11.542869,540169,479,133880,925
2017-12-15 07:06:02.388309,556939,413,125536,972
2017-12-15 08:06:03.005462,570646,413,123251,886
2017-12-15 09:06:02.454185,588819,415,128490,653
2017-12-15 10:06:02.994152,599310,449,140459,728
2017-12-15 11:06:03.021136,632728,520,154301,904
2017-12-15 12:06:02.461061,521926,426,120491,768
2017-12-15 13:06:02.847849,540191,323,112859,613
2017-12-15 14:06:02.413922,753637,422,153290,774
2017-12-15 15:06:02.801078,802920,497,169771,886
2017-12-15 16:06:03.138022,829527,493,181596,985
2017-12-15 17:06:02.646199,842776,551,190624,1084
2017-12-15 18:06:03.287810,819494,671,202240,1199
2017-12-15 19:06:02.839649,800581,780,216203,1378
2017-12-15 20:06:02.463221,809991,886,233525,1574
2017-12-15 21:06:03.003609,798037,1033,244856,1787
2017-12-15 22:06:02.538499,764875,1234,246804,1872
2017-12-15 23:06:03.070962,721608,1183,233767,1792
2017-12-16 00:06:02.632332,653904,938,208363,1538
2017-12-16 01:06:03.105051,590817,875,187176,1354
2017-12-16 02:06:02.481636,542911,801,163345,1366
2017-12-16 03:06:02.905294,532045,705,156683,1271
2017-12-16 04:06:02.418030,531181,600,156178,1122
2017-12-16 05:06:02.920802,523506,576,156327,1044
2017-12-16 06:06:02.338840,547162,612,155218,1036
2017-12-16 07:06:02.848287,587821,511,150723,909
2017-12-16 08:06:03.330838,639810,464,148409,932
2017-12-16 09:06:03.488924,680069,509,154964,929
2017-12-16 10:06:02.992430,724663,502,170051,879
2017-12-16 11:06:03.012396,765700,547,183874,914
2017-12-16 12:06:03.568430,590264,548,149115,809
2017-12-16 13:06:03.124043,558583,537,148051,907
2017-12-16 14:06:02.564134,811012,728,203769,1253
2017-12-16 15:06:03.672837,891571,807,229236,1392
2017-12-16 16:06:03.190601,896437,986,235686,1744
2017-12-16 17:06:02.773636,874154,1132,245037,1959
2017-12-16 18:06:03.385386,830582,1187,242811,2076
2017-12-16 19:06:02.974805,818022,1106,246394,1991
2017-12-16 20:06:02.587378,804806,923,255017,1788
2017-12-16 21:06:03.115157,803721,1056,263521,2098
2017-12-16 22:06:02.703631,801886,1115,271190,2339
2017-12-16 23:06:03.420589,793552,1212,278109,2336
2017-12-17 00:06:03.005175,723485,1304,254927,2205
2017-12-17 01:06:02.485182,622917,1124,206624,2052
2017-12-17 02:06:03.143191,557512,896,183608,1846
2017-12-17 03:06:02.748067,528037,705,169342,1489
2017-12-17 04:06:03.185078,535413,631,159052,1206
2017-12-17 05:06:02.568493,556240,647,156436,1343
2017-12-17 06:06:02.984128,566886,631,152312,1366
2017-12-17 07:06:02.975479,578242,609,147802,1231
2017-12-17 08:06:02.564134,621967,547,149202,1089
2017-12-17 09:06:03.117916,696350,508,156481,975
2017-12-17 10:06:02.626424,771786,562,174612,1055
2017-12-17 11:06:02.741448,847808,657,195199,1148
2017-12-17 12:06:02.790081,678829,566,160014,943
2017-12-17 13:06:03.294610,652865,526,159480,869
2017-12-17 14:06:02.798118,920799,654,217128,1153
2017-12-17 15:06:03.367863,984695,863,236667,1464
2017-12-17 16:06:02.998362,983561,907,249111,1648
2017-12-17 17:06:02.720213,983755,929,263494,1839
2017-12-17 18:06:03.404068,948809,1146,270648,2139
2017-12-17 19:06:03.029600,902391,1175,275811,2225
2017-12-17 20:06:02.510602,860433,1209,283116,2249
2017-12-17 21:06:03.056969,843977,1512,289150,2649
2017-12-17 22:06:02.642282,814888,1582,278300,2712
2017-12-17 23:06:03.249658,759076,1463,251769,2589
2017-12-18 00:06:02.808049,677492,1217,217529,2086
2017-12-18 01:06:03.230042,566449,885,191568,1494
2017-12-18 02:06:02.733658,500913,805,169778,1433
2017-12-18 03:06:03.156077,489892,815,157094,1444
2017-12-18 04:06:02.798490,491196,679,154816,1286
2017-12-18 05:06:03.312663,497925,546,150433,1166
2017-12-18 06:06:02.987091,523815,581,141459,1202
